학번,입학년학기,학과코드,스냅샷년학기,그룹키,성별,국적코드,만나이,입학년도,입학학기,입학구분,과정,학년제,입학후학기수,스냅학적코드,활성여부,누적GPA,직전학기GPA,이수학기수,학사경고누적,출석수,지각수,결석수,총수업수,출석률,등록금미납,ID유예누적,당기유예대상,학적변동누적,휴학누적,비자유형,체류만료일,여권만료일,이탈정답,5종라벨,최종학적그룹,종결일,종결까지일수
201831921,20181,1301309000,20181,1301309000_20181,1,586,22,2018,1,1,1,2,0,01,1,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20200213,531
201831921,20181,1301309000,20182,1301309000_20181,1,586,23,2018,1,1,1,2,1,01,1,3.72,3.72,1,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20200213,409
201831921,20181,1301309000,20191,1301309000_20181,1,586,23,2018,1,1,1,2,2,01,1,3.89,4.06,2,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20200213,166
201831921,20181,1301309000,20192,1301309000_20181,1,586,24,2018,1,1,1,2,3,01,1,3.91666666666667,3.97,3,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20200213,44
201831922,20181,1301309001,20181,1301309001_20181,1,586,27,2018,1,1,1,2,0,02,0,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,2,1,NULL,NULL,NULL,0,LEAVE,02,NULL,NULL
201831922,20181,1301309001,20182,1301309001_20181,1,586,28,2018,1,1,1,2,1,03,1,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,3,1,NULL,NULL,NULL,0,LEAVE,02,NULL,NULL
201831922,20181,1301309001,20191,1301309001_20181,1,586,28,2018,1,1,1,2,2,02,0,2.47,2.47,1,0,NULL,NULL,NULL,NULL,NULL,1,0,NULL,4,2,NULL,NULL,NULL,0,LEAVE,02,NULL,NULL
201831922,20181,1301309001,20192,1301309001_20181,1,586,29,2018,1,1,1,2,3,02,0,2.47,2.47,1,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,4,2,NULL,NULL,NULL,0,LEAVE,02,NULL,NULL
201831922,20181,1301309001,20201,1301309001_20181,1,586,29,2018,1,1,1,2,4,02,0,2.47,2.47,1,0,NULL,NULL,NULL,NULL,NULL,1,0,NULL,4,2,NULL,NULL,NULL,0,LEAVE,02,NULL,NULL
201831922,20181,1301309001,20202,1301309001_20181,1,586,30,2018,1,1,1,2,5,02,0,2.47,2.47,1,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,4,2,NULL,NULL,NULL,0,LEAVE,02,NULL,NULL
201831922,20181,1301309001,20211,1301309001_20181,1,586,30,2018,1,1,1,2,6,02,0,2.47,2.47,1,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,4,2,NULL,NULL,NULL,0,LEAVE,02,NULL,NULL
201831922,20181,1301309001,20212,1301309001_20181,1,586,31,2018,1,1,1,2,7,02,0,2.47,2.47,1,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,4,2,NULL,NULL,NULL,0,LEAVE,02,NULL,NULL
201831922,20181,1301309001,20221,1301309001_20181,1,586,31,2018,1,1,1,2,8,02,0,2.47,2.47,1,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,4,2,NULL,NULL,NULL,0,LEAVE,02,NULL,NULL
201831922,20181,1301309001,20222,1301309001_20181,1,586,32,2018,1,1,1,2,9,02,0,2.47,2.47,1,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,4,2,NULL,NULL,NULL,0,LEAVE,02,NULL,NULL
201831922,20181,1301309001,20231,1301309001_20181,1,586,32,2018,1,1,1,2,10,02,0,2.47,2.47,1,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,4,2,NULL,NULL,NULL,0,LEAVE,02,NULL,NULL
201831922,20181,1301309001,20232,1301309001_20181,1,586,33,2018,1,1,1,2,11,02,0,2.47,2.47,1,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,4,2,NULL,NULL,NULL,0,LEAVE,02,NULL,NULL
201831922,20181,1301309001,20241,1301309001_20181,1,586,33,2018,1,1,1,2,12,02,0,2.47,2.47,1,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,4,2,NULL,NULL,NULL,0,LEAVE,02,NULL,NULL
201831922,20181,1301309001,20242,1301309001_20181,1,586,34,2018,1,1,1,2,13,02,0,2.47,2.47,1,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,4,2,NULL,NULL,NULL,0,LEAVE,02,NULL,NULL
201831922,20181,1301309001,20251,1301309001_20181,1,586,34,2018,1,1,1,2,14,02,0,2.47,2.47,1,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,4,2,NULL,NULL,NULL,0,LEAVE,02,NULL,NULL
201831922,20181,1301309001,20252,1301309001_20181,1,586,35,2018,1,1,1,2,15,02,0,2.47,2.47,1,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,4,2,NULL,NULL,NULL,0,LEAVE,02,NULL,NULL
201831922,20181,1301309001,20261,1301309001_20181,1,586,35,2018,1,1,1,2,16,02,0,2.47,2.47,1,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,4,2,NULL,NULL,NULL,0,LEAVE,02,NULL,NULL
201831923,20181,1301309000,20181,1301309000_20181,1,586,31,2018,1,1,1,2,0,02,0,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,2,1,NULL,NULL,NULL,1,DROP,08,20181207,98
201831924,20181,1301309000,20181,1301309000_20181,1,586,20,2018,1,1,1,2,0,02,0,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,2,1,NULL,NULL,NULL,1,DROP,08,20190109,131
201831924,20181,1301309000,20182,1301309000_20181,1,586,20,2018,1,1,1,2,1,02,0,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,2,1,NULL,NULL,NULL,1,DROP,08,20190109,9
201831925,20181,1301309000,20181,1301309000_20181,1,586,22,2018,1,1,1,2,0,02,0,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,2,1,NULL,NULL,NULL,1,DROP,08,20190109,131
201831925,20181,1301309000,20182,1301309000_20181,1,586,23,2018,1,1,1,2,1,02,0,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,2,1,NULL,NULL,NULL,1,DROP,08,20190109,9
201831926,20181,1301309001,20181,1301309001_20181,1,586,22,2018,1,1,1,2,0,02,0,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,2,1,NULL,NULL,NULL,1,DROP,04,20260227,2737
201831926,20181,1301309001,20182,1301309001_20181,1,586,22,2018,1,1,1,2,1,03,1,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,3,1,NULL,NULL,NULL,1,DROP,04,20260227,2615
201831926,20181,1301309001,20191,1301309001_20181,1,586,23,2018,1,1,1,2,2,02,0,0.66,0.66,1,0,NULL,NULL,NULL,NULL,NULL,1,0,NULL,4,2,NULL,NULL,NULL,1,DROP,04,20260227,2372
201831926,20181,1301309001,20192,1301309001_20181,1,586,23,2018,1,1,1,2,3,02,0,0.66,0.66,1,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,4,2,NULL,NULL,NULL,1,DROP,04,20260227,2250
201831926,20181,1301309001,20201,1301309001_20181,1,586,24,2018,1,1,1,2,4,02,0,0.66,0.66,1,0,NULL,NULL,NULL,NULL,NULL,1,0,NULL,4,2,NULL,NULL,NULL,1,DROP,04,20260227,2006
201831926,20181,1301309001,20202,1301309001_20181,1,586,24,2018,1,1,1,2,5,02,0,0.66,0.66,1,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,4,2,NULL,NULL,NULL,1,DROP,04,20260227,1884
201831926,20181,1301309001,20211,1301309001_20181,1,586,25,2018,1,1,1,2,6,02,0,0.66,0.66,1,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,4,2,NULL,NULL,NULL,1,DROP,04,20260227,1641
201831926,20181,1301309001,20212,1301309001_20181,1,586,25,2018,1,1,1,2,7,02,0,0.66,0.66,1,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,4,2,NULL,NULL,NULL,1,DROP,04,20260227,1519
201831926,20181,1301309001,20221,1301309001_20181,1,586,26,2018,1,1,1,2,8,02,0,0.66,0.66,1,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,4,2,NULL,NULL,NULL,1,DROP,04,20260227,1276
201831926,20181,1301309001,20222,1301309001_20181,1,586,26,2018,1,1,1,2,9,02,0,0.66,0.66,1,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,4,2,NULL,NULL,NULL,1,DROP,04,20260227,1154
201831926,20181,1301309001,20231,1301309001_20181,1,586,27,2018,1,1,1,2,10,02,0,0.66,0.66,1,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,4,2,NULL,NULL,NULL,1,DROP,04,20260227,911
201831926,20181,1301309001,20232,1301309001_20181,1,586,27,2018,1,1,1,2,11,02,0,0.66,0.66,1,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,4,2,NULL,NULL,NULL,1,DROP,04,20260227,789
201831926,20181,1301309001,20241,1301309001_20181,1,586,28,2018,1,1,1,2,12,02,0,0.66,0.66,1,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,4,2,NULL,NULL,NULL,1,DROP,04,20260227,545
201831926,20181,1301309001,20242,1301309001_20181,1,586,28,2018,1,1,1,2,13,02,0,0.66,0.66,1,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,4,2,NULL,NULL,NULL,1,DROP,04,20260227,423
201831926,20181,1301309001,20251,1301309001_20181,1,586,29,2018,1,1,1,2,14,02,0,0.66,0.66,1,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,4,2,NULL,NULL,NULL,1,DROP,04,20260227,180
201831926,20181,1301309001,20252,1301309001_20181,1,586,29,2018,1,1,1,2,15,02,0,0.66,0.66,1,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,4,2,NULL,NULL,NULL,1,DROP,04,20260227,58
201831927,20182,1301309000,20182,1301309000_20182,1,586,24,2018,2,1,1,2,0,01,1,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20210219,781
201831927,20182,1301309000,20191,1301309000_20182,1,586,25,2018,2,1,1,2,1,01,1,3.28,3.28,1,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20210219,538
201831927,20182,1301309000,20192,1301309000_20182,1,586,25,2018,2,1,1,2,2,01,1,3.1,2.92,2,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20210219,416
201831927,20182,1301309000,20201,1301309000_20182,1,586,26,2018,2,1,1,2,3,01,1,2.41,1.03,3,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,2,0,NULL,NULL,NULL,0,GRAD,07,20210219,172
201831927,20182,1301309000,20202,1301309000_20182,1,586,26,2018,2,1,1,2,4,01,1,2.5475,2.96,4,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,2,0,NULL,NULL,NULL,0,GRAD,07,20210219,50
201831928,20182,1301309000,20182,1301309000_20182,1,586,27,2018,2,1,1,2,0,01,1,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,1,DROP,04,20200331,456
201831928,20182,1301309000,20191,1301309000_20182,1,586,28,2018,2,1,1,2,1,01,1,3.31,3.31,1,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,1,DROP,04,20200331,213
201831928,20182,1301309000,20192,1301309000_20182,1,586,28,2018,2,1,1,2,2,01,1,3.085,2.86,2,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,1,DROP,04,20200331,91
201831929,20182,1301309000,20182,1301309000_20182,1,586,28,2018,2,1,1,2,0,01,1,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,1,DROP,04,20190329,88
201831930,20182,1301309000,20182,1301309000_20182,1,736,29,2018,2,1,1,2,0,01,1,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,1,DROP,04,20190930,273
201831930,20182,1301309000,20191,1301309000_20182,1,736,30,2018,2,1,1,2,1,01,1,3.41,3.41,1,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,1,DROP,04,20190930,30
201831931,20182,1301309000,20182,1301309000_20182,1,586,23,2018,2,1,1,2,0,01,1,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,1,DROP,04,20200331,456
201831931,20182,1301309000,20191,1301309000_20182,1,586,23,2018,2,1,1,2,1,01,1,3.13,3.13,1,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,1,DROP,04,20200331,213
201831931,20182,1301309000,20192,1301309000_20182,1,586,24,2018,2,1,1,2,2,01,1,3.15,3.17,2,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,1,DROP,04,20200331,91
201831932,20182,1301309000,20182,1301309000_20182,1,586,21,2018,2,1,1,2,0,01,1,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20210219,781
201831932,20182,1301309000,20191,1301309000_20182,1,586,21,2018,2,1,1,2,1,01,1,3.09,3.09,1,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20210219,538
201831932,20182,1301309000,20192,1301309000_20182,1,586,22,2018,2,1,1,2,2,01,1,3.46,3.83,2,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20210219,416
201831932,20182,1301309000,20201,1301309000_20182,1,586,22,2018,2,1,1,2,3,01,1,3.66,4.06,3,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,2,0,NULL,NULL,NULL,0,GRAD,07,20210219,172
201831932,20182,1301309000,20202,1301309000_20182,1,586,23,2018,2,1,1,2,4,01,1,3.655,3.64,4,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,2,0,NULL,NULL,NULL,0,GRAD,07,20210219,50
201831933,20182,1301309000,20182,1301309000_20182,1,586,21,2018,2,1,1,2,0,01,1,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20210219,781
201831933,20182,1301309000,20191,1301309000_20182,1,586,22,2018,2,1,1,2,1,01,1,3.16,3.16,1,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20210219,538
201831933,20182,1301309000,20192,1301309000_20182,1,586,22,2018,2,1,1,2,2,01,1,3.04,2.92,2,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20210219,416
201831933,20182,1301309000,20201,1301309000_20182,1,586,23,2018,2,1,1,2,3,01,1,2.58,1.66,3,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,2,0,NULL,NULL,NULL,0,GRAD,07,20210219,172
201831933,20182,1301309000,20202,1301309000_20182,1,586,23,2018,2,1,1,2,4,01,1,2.655,2.88,4,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,2,0,NULL,NULL,NULL,0,GRAD,07,20210219,50
201831934,20182,1301309001,20182,1301309001_20182,1,586,18,2018,2,1,1,2,0,01,1,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,LEAVE,02,NULL,NULL
201831934,20182,1301309001,20191,1301309001_20182,1,586,18,2018,2,1,1,2,1,01,1,3,3,1,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,LEAVE,02,NULL,NULL
201831934,20182,1301309001,20192,1301309001_20182,1,586,19,2018,2,1,1,2,2,02,0,2.46,1.92,2,0,NULL,NULL,NULL,NULL,NULL,1,0,NULL,2,1,NULL,NULL,NULL,0,LEAVE,02,NULL,NULL
201831934,20182,1301309001,20201,1301309001_20182,1,586,19,2018,2,1,1,2,3,02,0,2.46,1.92,2,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,2,1,NULL,NULL,NULL,0,LEAVE,02,NULL,NULL
201831934,20182,1301309001,20202,1301309001_20182,1,586,20,2018,2,1,1,2,4,02,0,2.46,1.92,2,0,NULL,NULL,NULL,NULL,NULL,1,0,NULL,2,1,NULL,NULL,NULL,0,LEAVE,02,NULL,NULL
201831934,20182,1301309001,20211,1301309001_20182,1,586,20,2018,2,1,1,2,5,02,0,2.46,1.92,2,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,2,1,NULL,NULL,NULL,0,LEAVE,02,NULL,NULL
201831934,20182,1301309001,20212,1301309001_20182,1,586,21,2018,2,1,1,2,6,02,0,2.46,1.92,2,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,2,1,NULL,NULL,NULL,0,LEAVE,02,NULL,NULL
201831934,20182,1301309001,20221,1301309001_20182,1,586,21,2018,2,1,1,2,7,02,0,2.46,1.92,2,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,2,1,NULL,NULL,NULL,0,LEAVE,02,NULL,NULL
201831934,20182,1301309001,20222,1301309001_20182,1,586,22,2018,2,1,1,2,8,02,0,2.46,1.92,2,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,2,1,NULL,NULL,NULL,0,LEAVE,02,NULL,NULL
201831934,20182,1301309001,20231,1301309001_20182,1,586,22,2018,2,1,1,2,9,02,0,2.46,1.92,2,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,2,1,NULL,NULL,NULL,0,LEAVE,02,NULL,NULL
201831934,20182,1301309001,20232,1301309001_20182,1,586,23,2018,2,1,1,2,10,02,0,2.46,1.92,2,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,2,1,NULL,NULL,NULL,0,LEAVE,02,NULL,NULL
201831934,20182,1301309001,20241,1301309001_20182,1,586,23,2018,2,1,1,2,11,02,0,2.46,1.92,2,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,2,1,NULL,NULL,NULL,0,LEAVE,02,NULL,NULL
201831934,20182,1301309001,20242,1301309001_20182,1,586,24,2018,2,1,1,2,12,02,0,2.46,1.92,2,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,2,1,NULL,NULL,NULL,0,LEAVE,02,NULL,NULL
201831934,20182,1301309001,20251,1301309001_20182,1,586,24,2018,2,1,1,2,13,02,0,2.46,1.92,2,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,2,1,NULL,NULL,NULL,0,LEAVE,02,NULL,NULL
201831934,20182,1301309001,20252,1301309001_20182,1,586,25,2018,2,1,1,2,14,02,0,2.46,1.92,2,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,2,1,NULL,NULL,NULL,0,LEAVE,02,NULL,NULL
201831934,20182,1301309001,20261,1301309001_20182,1,586,25,2018,2,1,1,2,15,02,0,2.46,1.92,2,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,2,1,NULL,NULL,NULL,0,LEAVE,02,NULL,NULL
201831935,20182,1301309000,20182,1301309000_20182,1,586,21,2018,2,1,1,2,0,01,1,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20210219,781
201831935,20182,1301309000,20191,1301309000_20182,1,586,22,2018,2,1,1,2,1,01,1,3.41,3.41,1,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20210219,538
201831935,20182,1301309000,20192,1301309000_20182,1,586,22,2018,2,1,1,2,2,01,1,3.26,3.11,2,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20210219,416
201831935,20182,1301309000,20201,1301309000_20182,1,586,23,2018,2,1,1,2,3,01,1,2.96666666666667,2.38,3,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,2,0,NULL,NULL,NULL,0,GRAD,07,20210219,172
201831935,20182,1301309000,20202,1301309000_20182,1,586,23,2018,2,1,1,2,4,01,1,3.07,3.38,4,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,2,0,NULL,NULL,NULL,0,GRAD,07,20210219,50
201831936,20182,1301309000,20182,1301309000_20182,2,430,21,2018,2,1,1,2,0,01,1,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20220214,1141
201831936,20182,1301309000,20191,1301309000_20182,2,430,22,2018,2,1,1,2,1,01,1,3.28,3.28,1,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20220214,898
201831936,20182,1301309000,20192,1301309000_20182,2,430,22,2018,2,1,1,2,2,02,0,2.055,0.83,2,0,NULL,NULL,NULL,NULL,NULL,1,0,NULL,2,1,NULL,NULL,NULL,0,GRAD,07,20220214,776
201831936,20182,1301309000,20201,1301309000_20182,2,430,23,2018,2,1,1,2,3,02,0,2.055,0.83,2,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,2,1,NULL,NULL,NULL,0,GRAD,07,20220214,532
201831936,20182,1301309000,20202,1301309000_20182,2,430,23,2018,2,1,1,2,4,03,1,2.055,0.83,2,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,3,1,NULL,NULL,NULL,0,GRAD,07,20220214,410
201831936,20182,1301309000,20211,1301309000_20182,2,430,24,2018,2,1,1,2,5,03,1,2.24,2.61,3,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,4,1,NULL,NULL,NULL,0,GRAD,07,20220214,167
201831936,20182,1301309000,20212,1301309000_20182,2,430,24,2018,2,1,1,2,6,03,1,2.4425,3.05,4,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,4,1,NULL,NULL,NULL,0,GRAD,07,20220214,45
201831937,20182,1301309000,20182,1301309000_20182,1,586,23,2018,2,1,1,2,0,01,1,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20200821,599
201831937,20182,1301309000,20191,1301309000_20182,1,586,24,2018,2,1,1,2,1,01,1,3.78,3.78,1,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20200821,356
201831937,20182,1301309000,20192,1301309000_20182,1,586,24,2018,2,1,1,2,2,01,1,3.39,3,2,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20200821,234
201831938,20182,1301309000,20182,1301309000_20182,1,586,22,2018,2,1,1,2,0,01,1,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20210219,781
201831938,20182,1301309000,20191,1301309000_20182,1,586,23,2018,2,1,1,2,1,01,1,3.84,3.84,1,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20210219,538
201831938,20182,1301309000,20192,1301309000_20182,1,586,23,2018,2,1,1,2,2,01,1,3.585,3.33,2,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20210219,416
201831938,20182,1301309000,20201,1301309000_20182,1,586,24,2018,2,1,1,2,3,01,1,3.28,2.67,3,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,2,0,NULL,NULL,NULL,0,GRAD,07,20210219,172
201831938,20182,1301309000,20202,1301309000_20182,1,586,24,2018,2,1,1,2,4,01,1,3.35,3.56,4,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,2,0,NULL,NULL,NULL,0,GRAD,07,20210219,50
201831939,20182,1301309000,20182,1301309000_20182,1,586,21,2018,2,1,1,2,0,01,1,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20210219,781
201831939,20182,1301309000,20191,1301309000_20182,1,586,22,2018,2,1,1,2,1,01,1,3.88,3.88,1,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20210219,538
201831939,20182,1301309000,20192,1301309000_20182,1,586,22,2018,2,1,1,2,2,01,1,3.19,2.5,2,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20210219,416
201831939,20182,1301309000,20201,1301309000_20182,1,586,23,2018,2,1,1,2,3,01,1,3.03666666666667,2.73,3,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,2,0,NULL,NULL,NULL,0,GRAD,07,20210219,172
201831939,20182,1301309000,20202,1301309000_20182,1,586,23,2018,2,1,1,2,4,01,1,3.1025,3.3,4,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,2,0,NULL,NULL,NULL,0,GRAD,07,20210219,50
201831940,20182,1301309000,20182,1301309000_20182,1,586,20,2018,2,1,1,2,0,01,1,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20210219,781
201831940,20182,1301309000,20191,1301309000_20182,1,586,21,2018,2,1,1,2,1,01,1,3.66,3.66,1,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20210219,538
201831940,20182,1301309000,20192,1301309000_20182,1,586,21,2018,2,1,1,2,2,01,1,3.37,3.08,2,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20210219,416
201831940,20182,1301309000,20201,1301309000_20182,1,586,22,2018,2,1,1,2,3,01,1,2.78666666666667,1.62,3,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,2,0,NULL,NULL,NULL,0,GRAD,07,20210219,172
201831940,20182,1301309000,20202,1301309000_20182,1,586,22,2018,2,1,1,2,4,01,1,2.81,2.88,4,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,2,0,NULL,NULL,NULL,0,GRAD,07,20210219,50
201831941,20182,1301309000,20182,1301309000_20182,1,324,33,2018,2,1,1,2,0,01,1,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20200821,599
201831941,20182,1301309000,20191,1301309000_20182,1,324,34,2018,2,1,1,2,1,01,1,3.84,3.84,1,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20200821,356
201831941,20182,1301309000,20192,1301309000_20182,1,324,34,2018,2,1,1,2,2,01,1,4.075,4.31,2,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20200821,234
201831942,20182,1301309000,20182,1301309000_20182,1,586,20,2018,2,1,1,2,0,01,1,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20210219,781
